system,mechanism,rate,method,incidents,reciprocal_rank,reciprocal_rank_sd,avg_at_5,hit_at_1,hit_at_3,hit_at_5,normalized_rank,elapsed_ms,realized_rate,reciprocal_rank_se
SS,burst,0.3,qarca,125,0.9320417391304348,0.1829976561369618,0.9505600000000001,0.8984,0.9632000000000001,0.9696,0.03473090909090909,540.3515035992954,0.3000163212467645,0.016367807953815126
SS,burst,0.3,qarca_no_incident_train,125,0.9434817391304348,0.18429301479184848,0.95696,0.9184,0.9688,0.9696,0.03327272727272727,539.9500654387288,0.3000163212467645,0.016483668354117898
SS,burst,0.3,qarca_no_quality,125,0.9474550724637681,0.17838418008960955,0.9584,0.9272,0.9696,0.9696,0.03294545454545455,539.7812587198802,0.3000163212467645,0.015955166111637258
SS,burst,0.3,qarca_no_quality_original,125,0.9130817391304348,0.2143532416725124,0.94208,0.864,0.9672000000000001,0.9696,0.03669818181818182,539.7354247977491,0.3000163212467645,0.01917233678308714
SS,burst,0.3,qarca_original_train,125,0.8971484057971014,0.20991005664813997,0.93344,0.8376,0.9663999999999999,0.9696,0.038676363636363634,540.0159431999084,0.3000163212467645,0.018774926233042905
SS,burst,0.3,qarca_quality_only,125,0.40766285714285716,0.21829716970049468,0.44144,0.21359999999999998,0.4408,0.6752,0.14517108225108222,539.3477064778563,0.3000163212467645,0.01952509242984454
SS,burst,0.3,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,539.18769623884,0.3000163212467645,0.010724400209644868
SS,burst,0.5,baro,125,0.2610050393500548,0.17677811440537133,0.28512,0.084,0.2944,0.4688,0.3001975757575758,383.27417727974245,0.5000488740368619,0.015811515229785803
SS,burst,0.5,median_shift,125,0.3002177747742454,0.18736742986160665,0.37088,0.0656,0.37360000000000004,0.6688,0.18286112554112552,114.02891815970652,0.5000488740368619,0.016758652397599057
SS,burst,0.5,nsigma,125,0.7066539682539683,0.22373803097062636,0.82336,0.5136000000000001,0.9,0.9783999999999999,0.04264277056277055,318.5566712801345,0.5000488740368619,0.02001173785609095
SS,burst,0.5,qarca,125,0.7993171014492754,0.1913274297085061,0.8798400000000001,0.6648,0.9328,0.9648,0.05473090909090908,544.065243039094,0.5000488740368619,0.017112845551541297
SS,burst,0.5,qarca_no_incident_train,125,0.8060980538302277,0.1939740063860258,0.88432,0.6752,0.9392,0.9623999999999999,0.05373090909090908,543.7132015196606,0.5000488740368619,0.01734956256588528
SS,burst,0.5,qarca_no_quality,125,0.8262180538302277,0.1952026665882374,0.89376,0.712,0.9408,0.9608,0.05155809523809523,543.480159440823,0.5000488740368619,0.01745945727522103
SS,burst,0.5,qarca_no_quality_original,125,0.6766647204968943,0.19610247463750594,0.80064,0.4712,0.8832000000000001,0.9552,0.07309610389610388,543.4719319193158,0.5000488740368619,0.01753993855381567
SS,burst,0.5,qarca_original_train,125,0.6614012284334023,0.19299523447450148,0.7872,0.45039999999999997,0.8632000000000001,0.952,0.07637610389610387,543.7165080805775,0.5000488740368619,0.017262018544739847
SS,burst,0.5,qarca_quality_only,125,0.3758069852369852,0.1258008149484947,0.41744,0.1728,0.428,0.6304,0.17078683982683981,543.0566760801245,0.5000488740368619,0.011251966953988234
SS,burst,0.5,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,542.8651000802405,0.5000488740368619,0.010724400209644868
SS,incident,0.1,baro,125,0.39944190286837344,0.2867186455053975,0.47696000000000005,0.172,0.4928,0.7424,0.14231670995670992,424.08161992048844,0.09999987666217999,0.02564489527066933
SS,incident,0.1,median_shift,125,0.6170691851285969,0.3373497585683167,0.7017599999999999,0.4352,0.7496,0.8528,0.098577316017316,127.29280199995264,0.09999987666217999,0.03017347969407593
SS,incident,0.1,nsigma,125,0.646587307604676,0.34510295895869064,0.724,0.4776,0.7792,0.8408,0.09583636363636362,356.80809400067665,0.09999987666217999,0.030866947018718092
SS,incident,0.1,qarca,125,0.9692666666666666,0.1118004735148121,0.98464,0.944,0.9912000000000001,1.0,0.0035199999999999975,537.642356878426,0.09999987666217999,0.009999738347831386
SS,incident,0.1,qarca_no_incident_train,125,0.8315911111111111,0.2714941822210792,0.876,0.7456,0.904,0.9616,0.03055999999999999,537.2421735191717,0.09999987666217999,0.024283177877681913
SS,incident,0.1,qarca_no_quality,125,0.8290257142857143,0.279770438304992,0.8619199999999999,0.752,0.8784,0.944,0.0338290909090909,537.0560143995565,0.09999987666217999,0.025023428725794924
SS,incident,0.1,qarca_no_quality_original,125,0.7958634720834721,0.28879401143494193,0.84912,0.6896,0.8824,0.948,0.03832363636363635,537.0093530396931,0.09999987666217999,0.02583052164253527
SS,incident,0.1,qarca_original_train,125,0.5753532016280933,0.41456384407484215,0.5734400000000001,0.48319999999999996,0.5824,0.6592,0.1820690909090909,537.294290959835,0.09999987666217999,0.037079717454598815
SS,incident,0.1,qarca_quality_only,125,0.41718571428571427,0.3090994581658184,0.48528,0.204,0.4744,0.7816000000000001,0.12502303030303027,536.6539808001369,0.09999987666217999,0.027646696010684896
SS,incident,0.1,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,536.4740183189977,0.09999987666217999,0.010724400209644868
SS,incident,0.3,baro,125,0.17429090216509383,0.17932375070693002,0.136,0.0432,0.1408,0.2312,0.4199506493506493,410.7986953605432,0.299999989254881,0.01603920386243686
SS,incident,0.3,median_shift,125,0.19029567997877592,0.16127916522555336,0.14496,0.052,0.144,0.244,0.36116138528138525,127.24429239956662,0.299999989254881,0.0144252470719503
SS,incident,0.3,nsigma,125,0.14735233770013953,0.16252286133537483,0.10944,0.032,0.10640000000000001,0.18480000000000002,0.49342545454545456,344.37555736005305,0.299999989254881,0.014536486633746813
SS,incident,0.3,qarca,125,0.8838019047619048,0.2288352086290211,0.9232,0.812,0.9472,0.9823999999999999,0.017719999999999993,543.2044473579153,0.299999989254881,0.020467643285593504
SS,incident,0.3,qarca_no_incident_train,125,0.41578742590742584,0.2630125375463415,0.49312,0.19519999999999998,0.516,0.7664,0.12985454545454544,542.789822478732,0.299999989254881,0.023524556515533413
SS,incident,0.3,qarca_no_quality,125,0.42447968253968255,0.2591316479162899,0.50544,0.2024,0.5144,0.8104,0.1192072727272727,542.553777678404,0.299999989254881,0.023177439194494637
SS,incident,0.3,qarca_no_quality_original,125,0.33095083139083137,0.24042710385057398,0.36816000000000004,0.1248,0.3488,0.6648,0.16794181818181814,542.50925615835,0.299999989254881,0.021504453913731392
SS,incident,0.3,qarca_original_train,125,0.17557339867099592,0.15208103082407698,0.13328,0.026400000000000003,0.1184,0.2768,0.3509264069264069,542.8243510397617,0.299999989254881,0.013602540920435079
SS,incident,0.3,qarca_quality_only,125,0.734124126984127,0.33289408349308025,0.78832,0.6016,0.8272,0.888,0.05333679653679652,542.1514160788153,0.299999989254881,0.029774951999920723
SS,incident,0.3,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,541.9844538375735,0.299999989254881,0.010724400209644868
SS,incident,0.5,baro,125,0.17397605775254044,0.17111727225479584,0.13792,0.0448,0.1352,0.2288,0.43378978354978354,403.8225075998809,0.5000000464346396,0.015305194115442488
SS,incident,0.5,median_shift,125,0.17216341288914044,0.11237603111758526,0.11488,0.0376,0.10160000000000001,0.21680000000000002,0.36353852813852816,127.06728719994426,0.5000000464346396,0.010051217784822092
SS,incident,0.5,nsigma,125,0.16215798797349879,0.1948522537171761,0.13216,0.0512,0.1296,0.2112,0.5196987012987013,340.71136319977234,0.5000000464346396,0.017428115395225673
SS,incident,0.5,qarca,125,0.8202457142857142,0.26217866374406695,0.87824,0.7152000000000001,0.9007999999999999,0.9752000000000001,0.028261818181818173,551.4435052008834,0.5000000464346396,0.02344997257527173
SS,incident,0.5,qarca_no_incident_train,125,0.3853235209235209,0.24197711990694634,0.44912,0.1672,0.4504,0.7416,0.1388581818181818,551.0210309611168,0.5000000464346396,0.021643091564461984
SS,incident,0.5,qarca_no_quality,125,0.4123647619047619,0.22388544635048882,0.5072,0.1688,0.5312,0.8016,0.11903272727272725,550.8236410395242,0.5000000464346396,0.020024923088503007
SS,incident,0.5,qarca_no_quality_original,125,0.33010019092019094,0.21443037886895996,0.37744,0.1144,0.3488,0.6968,0.1628290909090909,550.76398511976,0.5000000464346396,0.019179236143681156
SS,incident,0.5,qarca_original_train,125,0.2586107591101709,0.2051307068282755,0.26208,0.07360000000000001,0.2544,0.4792,0.24499896103896102,551.0460115185473,0.5000000464346396,0.01834744818962417
SS,incident,0.5,qarca_quality_only,125,0.7561997402597402,0.30997631593065766,0.81584,0.6304,0.8583999999999999,0.9144,0.04819203463203462,550.4642311987467,0.5000000464346396,0.02772512455343606
SS,incident,0.5,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,550.2371696800459,0.5000000464346396,0.010724400209644868
SS,none,0.0,baro,125,0.4209269841269841,0.29846919516583725,0.5104000000000001,0.184,0.512,0.8,0.11767099567099563,478.9416271978989,0.0,0.026695896383218547
SS,none,0.0,median_shift,125,0.5981269841269841,0.32497302025485464,0.7248,0.368,0.8,0.928,0.0653264069264069,126.9566472005099,0.0,0.029066470565730838
SS,none,0.0,nsigma,125,0.7529333333333332,0.2877429159216303,0.8704,0.56,0.944,0.992,0.030327272727272713,429.98384560039267,0.0,0.025736508801790875
SS,none,0.0,qarca,125,0.9513913043478261,0.19420816666847915,0.9584,0.936,0.96,0.968,0.03418181818181818,545.4730344032869,0.0,0.017370506498253127
SS,none,0.0,qarca_no_incident_train,125,0.9440579710144927,0.2000602926918971,0.9568,0.92,0.968,0.968,0.034545454545454546,539.9711424028501,0.0,0.01789393656230345
SS,none,0.0,qarca_no_quality,125,0.9480579710144927,0.19606888596229596,0.9584,0.928,0.968,0.968,0.03418181818181818,539.7131896018982,0.0,0.017536934291373922
SS,none,0.0,qarca_no_quality_original,125,0.9096579710144927,0.23856599229600392,0.936,0.864,0.96,0.968,0.039309090909090905,539.6362463990226,0.0,0.021337991035742236
SS,none,0.0,qarca_original_train,125,0.8853913043478261,0.2648553586604824,0.9168,0.832,0.944,0.96,0.04367272727272727,539.9742472041398,0.0,0.02368938344679705
SS,none,0.0,qarca_quality_only,125,0.3575238095238095,0.3402836739407873,0.3216,0.192,0.352,0.36,0.20455757575757574,539.3932248032652,0.0,0.030435897062598964
SS,none,0.0,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,539.0636024009436,0.0,0.010724400209644868
SS,point,0.1,baro,125,0.4208098412698413,0.29823670002183805,0.5104000000000001,0.184,0.512,0.8,0.11774389610389607,428.0152111192234,0.09999987666217999,0.026675101385361714
SS,point,0.1,median_shift,125,0.5947803174603175,0.3230351065211771,0.7223999999999999,0.3624,0.8016,0.9264,0.06576277056277054,127.53203752012924,0.09999987666217999,0.028893138292009506
SS,point,0.1,nsigma,125,0.7537333333333334,0.2866806073129451,0.87072,0.5616,0.944,0.992,0.030258181818181802,355.2419335211627,0.09999987666217999,0.02564149303130674
SS,point,0.1,qarca,125,0.9506898550724637,0.18985859337441593,0.95888,0.9336,0.9623999999999999,0.9688,0.03345454545454545,531.972614719905,0.09999987666217999,0.01698146883590741
SS,point,0.1,qarca_no_incident_train,125,0.9430231884057971,0.1976203743540434,0.9566399999999999,0.9176,0.968,0.9688,0.03396363636363636,531.3275520794559,0.09999987666217999,0.017675703631783883
SS,point,0.1,qarca_no_quality,125,0.9516231884057971,0.18741240701404013,0.9603200000000001,0.9344,0.9688,0.9688,0.03312727272727273,531.1845106394961,0.09999987666217999,0.016762675276410084
SS,point,0.1,qarca_no_quality_original,125,0.9094765217391305,0.2352937873319804,0.93664,0.8632000000000001,0.9608,0.9688,0.03854545454545455,531.1278454403858,0.09999987666217999,0.02104531612630748
SS,point,0.1,qarca_original_train,125,0.8911565217391304,0.25260460532480133,0.9236800000000001,0.8368,0.9528,0.9656,0.041490909090909085,531.433373279078,0.09999987666217999,0.022593642757430445
SS,point,0.1,qarca_quality_only,125,0.4241685714285714,0.22088989931836245,0.47104,0.2232,0.48160000000000003,0.708,0.13450303030303026,530.7868019195273,0.09999987666217999,0.019756993216757716
SS,point,0.1,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,530.5602067983243,0.09999987666217999,0.010724400209644868
SS,point,0.3,baro,125,0.4208593650793651,0.296687615929283,0.51056,0.18480000000000002,0.5064,0.8048,0.1177129004329004,432.9993372802157,0.299999989254881,0.026536547092009047
SS,point,0.3,median_shift,125,0.594771111111111,0.3227256028705645,0.72064,0.36319999999999997,0.8,0.924,0.06599186147186145,127.6008563188836,0.299999989254881,0.028865455443927338
SS,point,0.3,nsigma,125,0.7544666666666667,0.28620568085953924,0.87088,0.5632,0.9432,0.992,0.030218181818181804,361.1902716799174,0.299999989254881,0.025599014317941607
SS,point,0.3,qarca,125,0.9490817391304348,0.18587577162115757,0.95872,0.9296,0.964,0.9696,0.032872727272727276,540.4094392001164,0.299999989254881,0.016625234428605383
SS,point,0.3,qarca_no_incident_train,125,0.9435884057971015,0.18931039033195046,0.95696,0.9184,0.9663999999999999,0.9696,0.03327272727272727,539.9374835195019,0.299999989254881,0.016932436065170406
SS,point,0.3,qarca_no_quality,125,0.9493217391304348,0.18609578271396537,0.95968,0.9296,0.9696,0.9696,0.03265454545454546,539.7838575189002,0.299999989254881,0.016644912818978275
SS,point,0.3,qarca_no_quality_original,125,0.9106417391304348,0.23104435325787104,0.93792,0.864,0.9616,0.9696,0.037636363636363634,539.7373459992465,0.299999989254881,0.020665235188082984
SS,point,0.3,qarca_original_train,125,0.8907884057971014,0.24391595750490527,0.92816,0.8296,0.9568,0.9696,0.03985454545454545,540.0321595994756,0.299999989254881,0.021816506471116725
SS,point,0.3,qarca_quality_only,125,0.4031742857142857,0.22611689620179556,0.43168,0.21120000000000003,0.4328,0.6544,0.14636484848484846,539.3048309602309,0.299999989254881,0.020224510030739155
SS,point,0.3,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,539.1619938407559,0.299999989254881,0.010724400209644868
SS,point,0.5,baro,125,0.42147555555555555,0.294974334411143,0.5118400000000001,0.184,0.508,0.808,0.11761142857142855,428.9245980000589,0.5000000464346396,0.026383306534442846
SS,point,0.5,median_shift,125,0.595771111111111,0.3201435195561663,0.72288,0.364,0.7992,0.9288,0.0654864069264069,123.32091400013306,0.5000000464346396,0.028634506891344846
SS,point,0.5,nsigma,125,0.7523333333333334,0.2840511148407869,0.86912,0.5608,0.9416,0.992,0.03062181818181817,359.38035215996206,0.5000000464346396,0.02540630407474395
SS,point,0.5,qarca,125,0.9516440579710145,0.1735166992034685,0.9616,0.932,0.968,0.972,0.030363636363636363,561.918636560347,0.5000000464346396,0.015519805386013566
SS,point,0.5,qarca_no_incident_train,125,0.9444840579710145,0.18246719910728965,0.95888,0.9176,0.968,0.972,0.030981818181818176,561.4976656804793,0.5000000464346396,0.016320362434715543
SS,point,0.5,qarca_no_quality,125,0.9531507246376811,0.17546526975799726,0.96256,0.9352,0.9712000000000001,0.972,0.030145454545454545,561.326214240212,0.5000000464346396,0.015694090834768797
SS,point,0.5,qarca_no_quality_original,125,0.9133640579710145,0.22428416120608718,0.94096,0.8672000000000001,0.964,0.972,0.03509090909090909,561.2858813589904,0.5000000464346396,0.020060585229333287
SS,point,0.5,qarca_original_train,125,0.9030173913043478,0.22781956501995124,0.93616,0.848,0.96,0.972,0.03618181818181818,561.4930557599757,0.5000000464346396,0.020376801359561766
SS,point,0.5,qarca_quality_only,125,0.39797714285714286,0.23058868881496924,0.42048,0.208,0.4184,0.6392,0.14985800865800863,560.8591688795947,0.5000000464346396,0.020624479321312665
SS,point,0.5,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,560.7446993594524,0.5000000464346396,0.010724400209644868
SS,stream,0.1,baro,125,0.4278374603174603,0.2830540321958206,0.52992,0.1864,0.5416,0.848,0.11228190476190472,392.81229711957275,0.10050899174295445,0.025317122291810754
SS,stream,0.1,median_shift,125,0.612463492063492,0.313803674097872,0.7372799999999999,0.3872,0.808,0.9392,0.061719134199134176,115.37445215913468,0.10050899174295445,0.02806745387488127
SS,stream,0.1,nsigma,125,0.7641733333333333,0.2714942410790109,0.87664,0.5816,0.9472,0.9952000000000001,0.02885264069264068,329.2858640797902,0.10050899174295445,0.024283183142095367
SS,stream,0.1,qarca,125,0.9449750724637681,0.18109962292763426,0.95616,0.9232,0.9632000000000001,0.9696,0.03345454545454545,503.29109119982456,0.10050899174295445,0.016198042702630786
SS,stream,0.1,qarca_no_incident_train,125,0.9443484057971014,0.18122698097295684,0.95648,0.9208,0.9632000000000001,0.9696,0.03338181818181817,502.90700503923,0.10050899174295445,0.016209433952503696
SS,stream,0.1,qarca_no_quality,125,0.9434550724637681,0.1854358893976709,0.95616,0.92,0.9663999999999999,0.9696,0.03345454545454545,502.7339368016459,0.10050899174295445,0.016585890166452986
SS,stream,0.1,qarca_no_quality_original,125,0.9053884057971014,0.22493556713051593,0.93504,0.8552000000000001,0.9584,0.9696,0.03830181818181818,502.6610487997532,0.10050899174295445,0.020118848746452037
SS,stream,0.1,qarca_original_train,125,0.8830150724637681,0.22872917574475168,0.9224,0.8168,0.9504,0.9688,0.041178181818181815,502.9694903204683,0.10050899174295445,0.020458159416110434
SS,stream,0.1,qarca_quality_only,125,0.38422476190476185,0.128384412700589,0.42607999999999996,0.1768,0.4224,0.6712,0.1481341991341991,502.29662231989204,0.10050899174295445,0.011483050961996174
SS,stream,0.1,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,502.0974684792571,0.10050899174295445,0.010724400209644868
SS,stream,0.3,baro,125,0.44833492063492064,0.2550301245383635,0.57312,0.196,0.5983999999999999,0.896,0.10202926406926405,344.2069639201276,0.29989850194022183,0.022810587791120718
SS,stream,0.3,median_shift,125,0.6298063492063491,0.2782541784943835,0.75552,0.4064,0.8304,0.9504,0.05730458874458872,100.27903248001822,0.29989850194022183,0.024887810325472062
SS,stream,0.3,nsigma,125,0.7678252380952381,0.244952323802216,0.87488,0.5936,0.9416,0.9936,0.02981229437229436,292.16735368086955,0.29989850194022183,0.021909201890731787
SS,stream,0.3,qarca,125,0.9298301449275362,0.16295372499836552,0.95232,0.8912,0.9688,0.976,0.029418181818181816,439.178619038593,0.29989850194022183,0.014575024251326084
SS,stream,0.3,qarca_no_incident_train,125,0.9341368115942029,0.1602187569827502,0.9545600000000001,0.8984,0.9672000000000001,0.976,0.02889454545454545,438.8542500782758,0.29989850194022183,0.01433040127535794
SS,stream,0.3,qarca_no_quality,125,0.9370034782608695,0.15368304983645495,0.95552,0.9047999999999999,0.968,0.976,0.02867272727272727,438.60885471971704,0.29989850194022183,0.013745829856952047
SS,stream,0.3,qarca_no_quality_original,125,0.8885133195307109,0.1966480970879461,0.92496,0.8264,0.9512,0.9703999999999999,0.03593090909090908,438.56520303953437,0.29989850194022183,0.017588740509385036
SS,stream,0.3,qarca_original_train,125,0.8494657293431206,0.20487724120662973,0.8998400000000001,0.764,0.9368,0.9656,0.042418181818181806,438.8663741598837,0.29989850194022183,0.018324777535225805
SS,stream,0.3,qarca_quality_only,125,0.35512167388167387,0.0934325863968453,0.39968,0.1368,0.412,0.6447999999999999,0.15739134199134197,438.2143133594189,0.29989850194022183,0.008356864579878729
SS,stream,0.3,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,438.04166527958586,0.29989850194022183,0.010724400209644868
SS,stream,0.5,baro,125,0.4656470707070707,0.21252915825537405,0.60848,0.2016,0.6624,0.9104,0.09510545454545452,285.1853260002099,0.4994123662597612,0.019009185802393077
SS,stream,0.5,median_shift,125,0.6606585714285714,0.2355779582649994,0.78224,0.45439999999999997,0.8488,0.9696,0.05082926406926405,83.56757663879543,0.4994123662597612,0.02107073314724588
SS,stream,0.5,nsigma,125,0.7740758241758242,0.20547884100486413,0.86672,0.6184,0.9264,0.98,0.033155324675324664,249.25531679973938,0.4994123662597612,0.018378586256989893
SS,stream,0.5,qarca,125,0.9122727536231884,0.13394733324945035,0.94224,0.8616,0.9592,0.9832000000000001,0.024410909090909087,380.54849616279824,0.4994123662597612,0.011980613702023551
SS,stream,0.5,qarca_no_incident_train,125,0.9171660869565218,0.13176527020720238,0.94448,0.8712000000000001,0.9623999999999999,0.9832000000000001,0.023872727272727268,380.17987424153836,0.4994123662597612,0.011785444050277292
SS,stream,0.5,qarca_no_quality,125,0.9167937060041408,0.12846074690216877,0.94128,0.8727999999999999,0.9568,0.9792000000000001,0.02455445887445887,379.97673248108475,0.4994123662597612,0.011489878500545796
SS,stream,0.5,qarca_no_quality_original,125,0.84951119518163,0.16428956489525864,0.89568,0.7672,0.928,0.9663999999999999,0.03586337662337662,379.95679687969385,0.4994123662597612,0.014694505403986457
SS,stream,0.5,qarca_original_train,125,0.8112377641681989,0.18019736030921077,0.85984,0.7168,0.888,0.9432,0.046305108225108214,380.2210010405164,0.4994123662597612,0.01611734188069671
SS,stream,0.5,qarca_quality_only,125,0.34162193140193137,0.08732083440973132,0.38592000000000004,0.1264,0.3896,0.6367999999999999,0.1710612987012987,379.59166616196745,0.4994123662597612,0.007810212863686478
SS,stream,0.5,qarca_structural_only,125,0.28413333333333335,0.1199024394333946,0.3984,0.008,0.44,0.864,0.1383619047619047,379.4212721611373,0.4994123662597612,0.010724400209644868
TT,burst,0.1,baro,125,0.3232141522074641,0.3203379188910915,0.32032,0.18159999999999998,0.34,0.42560000000000003,0.09899734639722389,702.9474124801811,0.10000054908254073,0.028651894496451783
TT,burst,0.1,median_shift,125,0.1821392904224452,0.1842075274154985,0.17648,0.028,0.1896,0.296,0.1327853031230863,193.50655912030487,0.10000054908254073,0.01647602213072843
TT,burst,0.1,nsigma,125,0.6721172173994914,0.34775818373229583,0.75024,0.516,0.7784,0.9256,0.023559420289855065,576.2913531995379,0.10000054908254073,0.031104437542291
TT,burst,0.1,qarca,125,0.8378049905649906,0.2680927672144087,0.88288,0.7536,0.908,0.9672000000000001,0.009379710144927533,4823.0668263203,0.10000054908254073,0.023978946070697792
TT,burst,0.1,qarca_no_incident_train,125,0.8361244014808721,0.2815362675397147,0.8832000000000001,0.752,0.9112,0.9743999999999999,0.009669565217391303,4822.5089087184515,0.10000054908254073,0.025181369294014783
TT,burst,0.1,qarca_no_quality,125,0.8443112576965518,0.2876005230159505,0.8769600000000001,0.7744,0.896,0.9376,0.01365797101449275,4822.371409678832,0.10000054908254073,0.025723772793126327
TT,burst,0.1,qarca_no_quality_original,125,0.8097105822935234,0.3107320577424617,0.8523200000000001,0.7248,0.8647999999999999,0.9544,0.012811594202898548,4822.369517678581,0.10000054908254073,0.027792720156021366
TT,burst,0.1,qarca_original_train,125,0.8069512815942228,0.30299842923143955,0.84624,0.7223999999999999,0.856,0.9408,0.013495652173913039,4822.648578559468,0.10000054908254073,0.027101003393486325
TT,burst,0.1,qarca_quality_only,125,0.26548096371224217,0.26338174802373565,0.26576,0.13440000000000002,0.2712,0.39280000000000004,0.14033051643192485,4822.04247399997,0.10000054908254073,0.023557579704551752
TT,burst,0.1,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,4821.872462160745,0.10000054908254073,0.033690659928441224
TT,burst,0.3,baro,125,0.2558986104331949,0.16774717779146092,0.30048,0.0976,0.32639999999999997,0.452,0.16950773627270868,700.7142564003356,0.2999970784686436,0.015003763703017986
TT,burst,0.3,median_shift,125,0.14644622813421898,0.13955038487293944,0.12944,0.016,0.13119999999999998,0.2432,0.1706111451316595,193.26221680049784,0.2999970784686436,0.012481765874486038
TT,burst,0.3,nsigma,125,0.6643425549571934,0.32642001305081336,0.7367999999999999,0.5088,0.7632000000000001,0.8927999999999999,0.025333333333333326,578.6373253596481,0.2999970784686436,0.029195893535919486
TT,burst,0.3,qarca,125,0.8190626565201797,0.2733940188930812,0.8574400000000001,0.7367999999999999,0.8824,0.9328,0.013878260869565213,2225.7321841596627,0.2999970784686436,0.02445310443547165
TT,burst,0.3,qarca_no_incident_train,125,0.8155154526175579,0.2885269429636411,0.86224,0.7248,0.888,0.9568,0.012266666666666662,2225.118838879606,0.2999970784686436,0.025806634312276245
TT,burst,0.3,qarca_no_quality,125,0.8389605292574642,0.2614136448205379,0.8756799999999999,0.7624,0.8984,0.9368,0.01382028985507246,2224.9684695998208,0.2999970784686436,0.02338154720258834
TT,burst,0.3,qarca_no_quality_original,125,0.7896700808105458,0.30653265298288196,0.83168,0.6936,0.8512000000000001,0.9296,0.015443478260869562,2224.9312482399864,0.2999970784686436,0.02741711397572311
TT,burst,0.3,qarca_original_train,125,0.7826420342635961,0.3103919946909646,0.816,0.6952,0.8344,0.9072,0.017993549704021224,2225.208273598598,0.2999970784686436,0.027762303992030026
TT,burst,0.3,qarca_quality_only,125,0.23859539075013494,0.20538331983669791,0.23472,0.10479999999999999,0.24559999999999998,0.3376,0.15218746682996528,2224.6419833598657,0.2999970784686436,0.0183700425839775
TT,burst,0.3,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,2224.4683968003837,0.2999970784686436,0.033690659928441224
TT,burst,0.5,baro,125,0.1864215810383546,0.10956097750169473,0.20752,0.0232,0.1992,0.4024,0.18943180240865481,676.581770878937,0.499991117773835,0.009799431735004579
TT,burst,0.5,median_shift,125,0.07480402865292739,0.07096711847115679,0.04368,0.0008,0.029599999999999998,0.11359999999999999,0.3096455603184323,189.49212783863769,0.499991117773835,0.006347492042751501
TT,burst,0.5,nsigma,125,0.527338933267604,0.2831253606518816,0.6096,0.332,0.6552,0.7992,0.04158497652582158,556.9761210419238,0.499991117773835,0.025323502102870054
TT,burst,0.5,qarca,125,0.5070307134781308,0.24924628064568868,0.5980800000000001,0.29519999999999996,0.648,0.792,0.04249095733823228,4781.246500240127,0.499991117773835,0.022293265066510002
TT,burst,0.5,qarca_no_incident_train,125,0.49534388223323744,0.2549037901566558,0.57824,0.2864,0.6336,0.76,0.04581343131251274,4780.780761600239,0.499991117773835,0.022799288100504966
TT,burst,0.5,qarca_no_quality,125,0.5571490691338543,0.25804971227558215,0.6472,0.35760000000000003,0.6992,0.82,0.038041232904674406,4780.641328959959,0.499991117773835,0.023080667928898544
TT,burst,0.5,qarca_no_quality_original,125,0.33440252160111966,0.1643190790288515,0.40192,0.11680000000000001,0.4208,0.6536000000000001,0.06678456827924065,4780.6084947205145,0.499991117773835,0.014697145228346883
TT,burst,0.5,qarca_original_train,125,0.3168081130973664,0.15276936187953494,0.37968,0.10160000000000001,0.3856,0.636,0.07047054500918552,4780.865690399846,0.499991117773835,0.013664107121676206
TT,burst,0.5,qarca_quality_only,125,0.1921343017693586,0.1251102260791704,0.17872,0.0648,0.18159999999999998,0.2896,0.17296362522963868,4780.3049463982225,0.499991117773835,0.01119019880773568
TT,burst,0.5,qarca_structural_only,125,0.257649713358439,0.3766730290341139,0.24159999999999998,0.192,0.256,0.264,0.22798611961624818,4780.186049119662,0.499991117773835,0.033690659928441224
TT,incident,0.1,baro,125,0.23078774555872536,0.2901969915540484,0.212,0.12079999999999999,0.21280000000000002,0.30319999999999997,0.20061351296182892,696.3971143193543,0.09999991077141893,0.025956007999231378
